SessionID,UserID,DeviceType,Country,ReferralSource,step1_home,step2_product,step3_cart,step4_checkout,step5_confirm,is_purchased
session_4646,user_2112,Desktop,Germany,Social Media,1,0,0,0,0,0
session_4647,user_2002,Desktop,Australia,Email,1,1,0,0,0,0
session_4648,user_1313,Tablet,Australia,Direct,1,1,0,0,0,0
session_4649,user_2243,Tablet,India,Direct,1,1,1,1,1,1
session_465,user_2302,Tablet,Australia,Direct,1,0,0,0,0,0
session_4650,user_1026,Tablet,Canada,Google,1,1,1,1,1,1
session_4651,user_2549,Mobile,Australia,Google,1,0,0,0,0,0
session_4652,user_2395,Desktop,France,Social Media,1,1,0,0,0,0
session_4653,user_1550,Mobile,Australia,Email,1,1,1,0,0,0
session_4654,user_1789,Mobile,France,Email,1,0,0,0,0,0
session_4655,user_1755,Tablet,USA,Google,1,0,0,0,0,0
session_4656,user_1397,Mobile,USA,Direct,1,0,0,0,0,0
session_4657,user_2308,Desktop,France,Email,1,1,0,0,0,0
session_4658,user_2660,Mobile,Australia,Google,1,1,0,0,0,0
session_4659,user_1909,Desktop,Canada,Direct,1,1,0,0,0,0
session_466,user_1396,Desktop,France,Direct,1,1,0,0,0,0
session_4660,user_2882,Desktop,India,Social Media,1,1,0,0,0,0
session_4661,user_2207,Mobile,Germany,Direct,1,1,0,0,0,0
session_4662,user_2972,Desktop,Germany,Social Media,1,1,0,0,0,0
session_4663,user_2784,Mobile,UK,Social Media,1,1,1,1,1,1
session_4664,user_1885,Mobile,Australia,Google,1,1,1,0,0,0
session_4665,user_1887,Mobile,Germany,Direct,1,1,1,1,0,0
session_4666,user_1794,Desktop,UK,Email,1,1,0,0,0,0
session_4667,user_2804,Tablet,Germany,Google,1,1,0,0,0,0
session_4668,user_2928,Desktop,Germany,Email,1,1,0,0,0,0
session_4669,user_1563,Mobile,India,Google,1,1,0,0,0,0
session_467,user_1589,Desktop,France,Social Media,1,1,0,0,0,0
session_4670,user_2334,Desktop,Canada,Social Media,1,1,0,0,0,0
session_4671,user_1446,Tablet,India,Direct,1,1,0,0,0,0
session_4672,user_2543,Tablet,UK,Direct,1,0,0,0,0,0
session_4673,user_1547,Desktop,Canada,Direct,1,1,1,1,1,1
session_4674,user_1165,Tablet,Germany,Google,1,1,1,1,0,0
session_4675,user_2568,Desktop,Australia,Google,1,1,1,1,0,0
session_4676,user_1225,Tablet,France,Social Media,1,1,1,1,1,1
session_4677,user_2541,Tablet,Germany,Social Media,1,0,0,0,0,0
session_4678,user_1914,Desktop,Canada,Google,1,0,0,0,0,0
session_4679,user_2270,Desktop,UK,Social Media,1,1,0,0,0,0
session_468,user_1022,Tablet,USA,Email,1,0,0,0,0,0
session_4680,user_1016,Tablet,UK,Social Media,1,0,0,0,0,0
session_4681,user_1798,Mobile,UK,Direct,1,1,1,1,1,1
session_4682,user_2343,Desktop,India,Direct,1,1,0,0,0,0
session_4683,user_2669,Mobile,USA,Direct,1,1,0,0,0,0
session_4684,user_1861,Mobile,Canada,Google,1,1,1,0,0,0
session_4685,user_2703,Desktop,UK,Direct,1,1,1,1,1,1
session_4686,user_2668,Mobile,France,Direct,1,1,0,0,0,0
session_4687,user_1062,Tablet,France,Email,1,1,1,1,1,1
session_4688,user_1812,Desktop,Canada,Google,1,1,1,1,1,1
session_4689,user_1458,Mobile,Canada,Direct,1,1,1,1,1,1
session_469,user_1433,Tablet,UK,Email,1,1,0,0,0,0
session_4690,user_1739,Mobile,USA,Google,1,1,0,0,0,0
session_4691,user_1116,Tablet,Canada,Email,1,0,0,0,0,0
session_4692,user_1174,Desktop,USA,Social Media,1,1,0,0,0,0
session_4693,user_2219,Mobile,Germany,Google,1,1,0,0,0,0
session_4694,user_2721,Mobile,Germany,Google,1,0,0,0,0,0
session_4695,user_2074,Tablet,Canada,Google,1,1,1,1,1,1
session_4696,user_2303,Desktop,UK,Social Media,1,1,0,0,0,0
session_4697,user_2892,Mobile,India,Email,1,1,1,1,1,1
session_4698,user_2496,Mobile,France,Email,1,0,0,0,0,0
session_4699,user_2456,Desktop,Canada,Google,1,1,1,1,1,1
session_47,user_2673,Desktop,UK,Email,1,1,1,1,1,1
session_470,user_2343,Desktop,Germany,Direct,1,1,1,1,1,1
session_4700,user_1574,Mobile,Australia,Google,1,1,0,0,0,0
session_4701,user_1870,Desktop,USA,Direct,1,0,0,0,0,0
session_4702,user_2126,Mobile,UK,Direct,1,1,1,1,1,1
session_4703,user_2850,Tablet,France,Google,1,1,1,1,1,1
session_4704,user_1256,Desktop,Canada,Email,1,1,0,0,0,0
session_4705,user_1883,Desktop,UK,Email,1,1,1,0,0,0
session_4706,user_2853,Mobile,Germany,Social Media,1,1,0,0,0,0
session_4707,user_2043,Mobile,India,Google,1,1,1,0,0,0
session_4708,user_1591,Mobile,Australia,Direct,1,0,0,0,0,0
session_4709,user_2624,Tablet,USA,Social Media,1,0,0,0,0,0
session_471,user_2880,Desktop,USA,Google,1,1,0,0,0,0
session_4710,user_1470,Desktop,Canada,Google,1,1,1,1,1,1
session_4711,user_2518,Mobile,India,Email,1,1,0,0,0,0
session_4712,user_2982,Mobile,UK,Email,1,1,1,1,1,1
session_4713,user_2557,Tablet,UK,Direct,1,1,1,1,1,1
session_4714,user_1636,Desktop,Germany,Social Media,1,1,0,0,0,0
session_4715,user_2018,Desktop,USA,Direct,1,1,0,0,0,0
session_4716,user_1104,Tablet,Canada,Social Media,1,1,0,0,0,0
session_4717,user_2317,Mobile,India,Email,1,1,1,1,1,1
session_4718,user_2037,Tablet,Canada,Google,1,1,0,0,0,0
session_4719,user_3000,Desktop,Australia,Social Media,1,1,1,1,1,1
session_472,user_1355,Tablet,Canada,Social Media,1,1,1,1,1,1
session_4720,user_2629,Tablet,UK,Direct,1,1,0,0,0,0
session_4721,user_1694,Desktop,Australia,Social Media,1,1,1,1,1,1
session_4722,user_1769,Desktop,Germany,Social Media,1,1,1,1,1,1
session_4723,user_2397,Desktop,USA,Email,1,1,1,0,0,0
session_4724,user_2031,Mobile,USA,Direct,1,1,0,0,0,0
session_4725,user_1812,Mobile,Canada,Direct,1,1,0,0,0,0
session_4726,user_1052,Mobile,India,Google,1,1,0,0,0,0
session_4727,user_2589,Tablet,USA,Social Media,1,1,0,0,0,0
session_4728,user_1059,Desktop,India,Social Media,1,0,0,0,0,0
session_4729,user_1860,Tablet,France,Google,1,1,0,0,0,0
session_473,user_1362,Tablet,India,Direct,1,1,1,0,0,0
session_4730,user_2519,Tablet,Canada,Social Media,1,1,0,0,0,0
session_4731,user_1058,Tablet,USA,Google,1,1,1,1,1,1
session_4732,user_1668,Mobile,USA,Google,1,1,1,1,1,1
session_4733,user_2000,Tablet,France,Direct,1,1,0,0,0,0
session_4734,user_2715,Desktop,Australia,Email,1,1,0,0,0,0
session_4735,user_2300,Mobile,Germany,Email,1,0,0,0,0,0
session_4736,user_1688,Mobile,Germany,Email,1,1,1,1,1,1
session_4737,user_2274,Tablet,India,Social Media,1,1,0,0,0,0
session_4738,user_1747,Tablet,Germany,Email,1,1,1,0,0,0
session_4739,user_1908,Tablet,Australia,Google,1,0,0,0,0,0
session_474,user_1345,Tablet,Australia,Direct,1,1,1,0,0,0
session_4740,user_2272,Tablet,France,Social Media,1,1,1,1,1,1
session_4741,user_2047,Mobile,UK,Direct,1,1,1,0,0,0
session_4742,user_2962,Mobile,France,Email,1,1,0,0,0,0
session_4743,user_1911,Tablet,USA,Email,1,0,0,0,0,0
session_4744,user_2091,Desktop,UK,Email,1,1,1,0,0,0
session_4745,user_1826,Tablet,Canada,Email,1,1,1,0,0,0
session_4746,user_1136,Mobile,Germany,Email,1,1,0,0,0,0
session_4747,user_1855,Desktop,India,Direct,1,1,0,0,0,0
session_4748,user_1166,Tablet,France,Social Media,1,1,0,0,0,0
session_4749,user_2138,Tablet,USA,Social Media,1,1,0,0,0,0
session_475,user_1818,Mobile,UK,Google,1,1,0,0,0,0
session_4750,user_1990,Mobile,France,Social Media,1,1,0,0,0,0
session_4751,user_2467,Mobile,Canada,Social Media,1,1,0,0,0,0
session_4752,user_2454,Tablet,Canada,Direct,1,1,1,0,0,0
session_4753,user_2546,Tablet,Canada,Social Media,1,1,1,0,0,0
session_4754,user_2689,Desktop,Australia,Google,1,1,1,0,0,0
session_4755,user_2424,Desktop,Canada,Social Media,1,1,0,0,0,0
session_4756,user_1577,Tablet,Australia,Social Media,1,1,0,0,0,0
session_4757,user_1903,Desktop,Germany,Google,1,1,1,1,1,1
session_4758,user_2738,Tablet,USA,Email,1,1,1,0,0,0
session_4759,user_2657,Mobile,Australia,Google,1,1,0,0,0,0
session_476,user_2291,Tablet,India,Social Media,1,0,0,0,0,0
session_4760,user_2842,Mobile,Canada,Google,1,0,0,0,0,0
session_4761,user_2517,Desktop,India,Email,1,1,1,0,0,0
session_4762,user_1429,Desktop,Canada,Email,1,0,0,0,0,0
session_4763,user_1997,Desktop,Germany,Google,1,1,0,0,0,0
session_4764,user_1495,Tablet,UK,Direct,1,1,0,0,0,0
session_4765,user_1214,Desktop,Australia,Direct,1,1,0,0,0,0
session_4766,user_2552,Desktop,Germany,Social Media,1,1,1,0,0,0
session_4767,user_1427,Mobile,Australia,Google,1,1,0,0,0,0
session_4768,user_2608,Mobile,Canada,Email,1,0,0,0,0,0
session_4769,user_1660,Tablet,Germany,Email,1,1,1,0,0,0
session_477,user_2278,Tablet,Australia,Direct,1,1,1,0,0,0
session_4770,user_2799,Desktop,France,Google,1,1,1,1,1,1
session_4771,user_1885,Desktop,Germany,Google,1,1,1,1,1,1
session_4772,user_2653,Mobile,UK,Direct,1,1,0,0,0,0
session_4773,user_1391,Tablet,Germany,Google,1,1,0,0,0,0
session_4774,user_1379,Desktop,France,Email,1,1,1,1,1,1
session_4775,user_1448,Mobile,Australia,Email,1,1,0,0,0,0
session_4776,user_2730,Desktop,France,Social Media,1,0,0,0,0,0
session_4777,user_2490,Tablet,France,Social Media,1,1,1,0,0,0
session_4778,user_1065,Desktop,Canada,Direct,1,1,0,0,0,0
session_4779,user_2633,Tablet,France,Social Media,1,1,0,0,0,0
session_478,user_1611,Desktop,Australia,Social Media,1,1,0,0,0,0
session_4780,user_1971,Mobile,Canada,Email,1,1,0,0,0,0
session_4781,user_2300,Mobile,USA,Social Media,1,1,0,0,0,0
session_4782,user_2017,Mobile,Canada,Social Media,1,1,1,0,0,0
session_4783,user_1429,Mobile,India,Direct,1,1,0,0,0,0
session_4784,user_1523,Tablet,France,Email,1,1,1,1,1,1
session_4785,user_2723,Mobile,Germany,Social Media,1,1,0,0,0,0
session_4786,user_1200,Mobile,USA,Social Media,1,0,0,0,0,0
session_4787,user_1087,Mobile,Australia,Social Media,1,1,0,0,0,0
session_4788,user_2042,Mobile,Canada,Email,1,1,0,0,0,0
session_4789,user_2683,Tablet,USA,Direct,1,1,0,0,0,0
session_479,user_1737,Desktop,UK,Direct,1,1,0,0,0,0
session_4790,user_1025,Mobile,UK,Google,1,1,1,0,0,0
session_4791,user_2218,Mobile,Canada,Google,1,1,1,1,1,1
session_4792,user_2243,Desktop,Germany,Google,1,1,0,0,0,0
session_4793,user_2473,Mobile,France,Direct,1,1,0,0,0,0
session_4794,user_1967,Desktop,France,Google,1,1,1,1,1,1
session_4795,user_2876,Mobile,UK,Google,1,0,0,0,0,0
session_4796,user_1213,Mobile,France,Social Media,1,0,0,0,0,0
session_4797,user_1915,Desktop,Germany,Social Media,1,1,0,0,0,0
session_4798,user_1943,Desktop,Canada,Email,1,1,0,0,0,0
session_4799,user_1262,Desktop,Australia,Social Media,1,1,0,0,0,0
session_48,user_1035,Desktop,Australia,Social Media,1,1,0,0,0,0
session_480,user_1589,Desktop,Australia,Email,1,1,0,0,0,0
session_4800,user_1442,Desktop,Canada,Social Media,1,1,0,0,0,0
session_4801,user_1959,Tablet,Australia,Google,1,1,1,1,1,1
session_4802,user_2366,Mobile,UK,Google,1,1,0,0,0,0
session_4803,user_2252,Desktop,France,Social Media,1,0,0,0,0,0
session_4804,user_2847,Tablet,Germany,Social Media,1,1,0,0,0,0
session_4805,user_2070,Desktop,UK,Google,1,1,0,0,0,0
session_4806,user_2553,Desktop,Australia,Direct,1,1,0,0,0,0
session_4807,user_1462,Mobile,India,Email,1,0,0,0,0,0
session_4808,user_1814,Desktop,France,Social Media,1,1,0,0,0,0
session_4809,user_1159,Desktop,Germany,Social Media,1,1,1,1,1,1
session_481,user_1622,Desktop,France,Google,1,0,0,0,0,0
session_4810,user_2506,Tablet,UK,Email,1,0,0,0,0,0
session_4811,user_2961,Desktop,Germany,Social Media,1,1,1,1,0,0
session_4812,user_1314,Desktop,Germany,Social Media,1,1,0,0,0,0
session_4813,user_2319,Mobile,USA,Direct,1,1,1,1,1,1
session_4814,user_1953,Desktop,Australia,Direct,1,1,0,0,0,0
session_4815,user_1419,Tablet,France,Google,1,1,0,0,0,0
session_4816,user_2642,Desktop,France,Social Media,1,0,0,0,0,0
session_4817,user_2290,Mobile,Australia,Google,1,1,0,0,0,0
session_4818,user_2379,Tablet,Canada,Direct,1,1,0,0,0,0
session_4819,user_2529,Desktop,Australia,Social Media,1,0,0,0,0,0
session_482,user_1819,Desktop,UK,Social Media,1,1,1,1,0,0
session_4820,user_1906,Desktop,France,Direct,1,1,0,0,0,0
session_4821,user_1058,Desktop,Germany,Email,1,1,0,0,0,0
session_4822,user_1061,Tablet,Australia,Google,1,1,0,0,0,0
session_4823,user_1733,Mobile,India,Social Media,1,1,0,0,0,0
session_4824,user_2851,Mobile,France,Direct,1,0,0,0,0,0
session_4825,user_1334,Mobile,UK,Direct,1,0,0,0,0,0
session_4826,user_2119,Desktop,France,Google,1,1,1,0,0,0
session_4827,user_2616,Mobile,Australia,Google,1,0,0,0,0,0
session_4828,user_2509,Tablet,India,Email,1,1,1,1,1,1
session_4829,user_2284,Mobile,Canada,Direct,1,0,0,0,0,0
session_483,user_1052,Tablet,UK,Google,1,0,0,0,0,0
session_4830,user_2063,Tablet,Canada,Direct,1,0,0,0,0,0
session_4831,user_2955,Desktop,France,Direct,1,1,1,1,1,1
session_4832,user_2938,Desktop,Canada,Direct,1,1,0,0,0,0
session_4833,user_1294,Tablet,France,Email,1,1,0,0,0,0
session_4834,user_1823,Tablet,India,Google,1,1,0,0,0,0
session_4835,user_1839,Tablet,UK,Email,1,1,0,0,0,0
session_4836,user_2627,Tablet,USA,Social Media,1,0,0,0,0,0
session_4837,user_1755,Mobile,USA,Social Media,1,0,0,0,0,0
session_4838,user_1777,Desktop,UK,Google,1,1,0,0,0,0
session_4839,user_1917,Desktop,France,Email,1,1,0,0,0,0
session_484,user_1922,Mobile,Germany,Google,1,1,1,1,1,1
session_4840,user_2896,Tablet,France,Google,1,1,0,0,0,0
session_4841,user_2987,Mobile,USA,Social Media,1,0,0,0,0,0
session_4842,user_2304,Mobile,Australia,Email,1,1,1,1,1,1
session_4843,user_2048,Mobile,Canada,Email,1,1,0,0,0,0
session_4844,user_2697,Tablet,USA,Direct,1,1,1,1,1,1
session_4845,user_2575,Desktop,Canada,Email,1,1,0,0,0,0
session_4846,user_2440,Desktop,Germany,Social Media,1,1,0,0,0,0
session_4847,user_1913,Mobile,UK,Social Media,1,1,0,0,0,0
session_4848,user_2573,Mobile,India,Email,1,1,0,0,0,0
session_4849,user_1014,Desktop,India,Social Media,1,1,1,1,1,1
session_485,user_1933,Mobile,UK,Direct,1,0,0,0,0,0
session_4850,user_1446,Desktop,Australia,Direct,1,0,0,0,0,0
session_4851,user_2892,Mobile,USA,Direct,1,1,0,0,0,0
session_4852,user_2385,Desktop,India,Google,1,1,0,0,0,0
session_4853,user_2442,Desktop,Germany,Social Media,1,1,0,0,0,0
session_4854,user_1711,Mobile,France,Google,1,1,0,0,0,0
session_4855,user_1495,Mobile,India,Direct,1,1,0,0,0,0
session_4856,user_1475,Mobile,France,Direct,1,1,0,0,0,0
session_4857,user_2449,Mobile,Canada,Social Media,1,0,0,0,0,0
session_4858,user_1245,Tablet,France,Google,1,0,0,0,0,0
session_4859,user_2027,Mobile,UK,Social Media,1,1,0,0,0,0
session_486,user_2817,Desktop,UK,Direct,1,1,0,0,0,0
session_4860,user_2168,Mobile,Australia,Social Media,1,1,0,0,0,0
session_4861,user_1237,Tablet,Australia,Email,1,1,0,0,0,0
session_4862,user_1718,Tablet,Germany,Email,1,0,0,0,0,0
session_4863,user_1594,Tablet,USA,Google,1,1,0,0,0,0
session_4864,user_2436,Mobile,USA,Social Media,1,1,1,0,0,0
session_4865,user_1460,Tablet,India,Direct,1,1,0,0,0,0
session_4866,user_2899,Tablet,USA,Direct,1,0,0,0,0,0
session_4867,user_1063,Tablet,France,Direct,1,0,0,0,0,0
session_4868,user_1762,Tablet,UK,Social Media,1,1,0,0,0,0
session_4869,user_2311,Mobile,India,Direct,1,0,0,0,0,0
session_487,user_1139,Tablet,Australia,Direct,1,0,0,0,0,0
session_4870,user_2911,Desktop,USA,Direct,1,0,0,0,0,0
session_4871,user_2131,Mobile,Germany,Direct,1,1,0,0,0,0
session_4872,user_2462,Mobile,France,Email,1,0,0,0,0,0
session_4873,user_2791,Tablet,USA,Social Media,1,1,1,0,0,0
session_4874,user_2825,Desktop,UK,Email,1,0,0,0,0,0
session_4875,user_2922,Tablet,UK,Google,1,1,0,0,0,0
session_4876,user_2041,Mobile,Canada,Social Media,1,0,0,0,0,0
session_4877,user_1681,Desktop,India,Social Media,1,1,1,1,1,1
session_4878,user_2579,Tablet,Australia,Social Media,1,1,0,0,0,0
session_4879,user_1362,Tablet,USA,Email,1,1,1,1,1,1
session_488,user_2165,Desktop,Germany,Social Media,1,1,1,1,1,1
session_4880,user_2102,Tablet,USA,Direct,1,1,0,0,0,0
session_4881,user_2650,Desktop,India,Google,1,1,1,0,0,0
session_4882,user_1731,Mobile,Germany,Google,1,1,0,0,0,0
session_4883,user_2145,Tablet,UK,Direct,1,1,1,1,1,1
session_4884,user_1717,Mobile,India,Direct,1,1,1,1,1,1
session_4885,user_1092,Mobile,India,Social Media,1,1,0,0,0,0
session_4886,user_2739,Mobile,Germany,Direct,1,1,1,1,1,1
session_4887,user_2095,Desktop,Germany,Direct,1,1,1,1,0,0
session_4888,user_2242,Mobile,Australia,Social Media,1,1,0,0,0,0
session_4889,user_2993,Tablet,France,Google,1,1,1,0,0,0
session_489,user_2040,Tablet,USA,Direct,1,1,0,0,0,0
session_4890,user_1624,Desktop,Australia,Social Media,1,0,0,0,0,0
session_4891,user_1252,Tablet,France,Email,1,1,0,0,0,0
session_4892,user_2917,Desktop,USA,Direct,1,0,0,0,0,0
session_4893,user_1023,Tablet,UK,Email,1,1,0,0,0,0
session_4894,user_1377,Mobile,France,Direct,1,1,0,0,0,0
session_4895,user_2785,Tablet,India,Email,1,0,0,0,0,0
session_4896,user_1030,Mobile,India,Social Media,1,0,0,0,0,0
session_4897,user_1007,Desktop,Australia,Email,1,1,1,1,1,1
session_4898,user_1883,Desktop,USA,Direct,1,1,1,1,1,1
session_4899,user_2746,Desktop,Canada,Google,1,1,0,0,0,0
session_49,user_1439,Tablet,USA,Email,1,1,1,1,1,1
session_490,user_2020,Mobile,Canada,Direct,1,1,1,0,0,0
session_4900,user_2517,Tablet,Germany,Social Media,1,0,0,0,0,0
session_4901,user_2290,Tablet,Australia,Email,1,1,0,0,0,0
session_4902,user_1835,Mobile,France,Google,1,0,0,0,0,0
session_4903,user_1485,Desktop,Germany,Direct,1,1,0,0,0,0
session_4904,user_2883,Mobile,Canada,Google,1,1,1,1,1,1
session_4905,user_2844,Tablet,France,Social Media,1,1,0,0,0,0
session_4906,user_1072,Mobile,India,Direct,1,1,1,1,0,0
session_4907,user_1309,Tablet,USA,Email,1,1,1,1,0,0
session_4908,user_1959,Tablet,USA,Direct,1,1,0,0,0,0
session_4909,user_2008,Tablet,India,Social Media,1,0,0,0,0,0
session_491,user_2812,Mobile,Canada,Email,1,1,0,0,0,0
session_4910,user_1668,Mobile,USA,Social Media,1,1,0,0,0,0
session_4911,user_2377,Desktop,UK,Google,1,1,1,1,1,1
session_4912,user_2398,Mobile,India,Google,1,1,0,0,0,0
session_4913,user_1017,Mobile,UK,Email,1,1,0,0,0,0
session_4914,user_2056,Desktop,USA,Direct,1,1,1,1,1,1
session_4915,user_1749,Tablet,Germany,Email,1,1,0,0,0,0
session_4916,user_2873,Tablet,Australia,Email,1,0,0,0,0,0
session_4917,user_1142,Desktop,India,Social Media,1,1,1,1,1,1
session_4918,user_1106,Tablet,USA,Email,1,1,0,0,0,0
session_4919,user_2534,Desktop,Germany,Direct,1,0,0,0,0,0
session_492,user_1914,Mobile,USA,Google,1,1,0,0,0,0
session_4920,user_2195,Desktop,Canada,Direct,1,1,0,0,0,0
session_4921,user_2217,Tablet,France,Social Media,1,1,0,0,0,0
session_4922,user_2435,Mobile,Australia,Social Media,1,1,0,0,0,0
session_4923,user_1127,Tablet,Canada,Google,1,1,1,1,1,1
session_4924,user_2913,Desktop,Australia,Email,1,1,1,0,0,0
session_4925,user_2853,Mobile,India,Google,1,0,0,0,0,0
session_4926,user_1943,Desktop,Germany,Email,1,0,0,0,0,0
session_4927,user_2839,Desktop,Germany,Google,1,0,0,0,0,0
session_4928,user_2222,Desktop,India,Direct,1,1,0,0,0,0
session_4929,user_1868,Tablet,Canada,Email,1,1,1,0,0,0
session_493,user_2697,Tablet,UK,Email,1,1,0,0,0,0
session_4930,user_2963,Tablet,Germany,Email,1,1,0,0,0,0
session_4931,user_1171,Mobile,Germany,Email,1,1,0,0,0,0
session_4932,user_1508,Mobile,Germany,Email,1,0,0,0,0,0
session_4933,user_1309,Mobile,USA,Email,1,0,0,0,0,0
session_4934,user_1705,Desktop,France,Email,1,1,0,0,0,0
session_4935,user_1043,Mobile,India,Direct,1,1,1,0,0,0
session_4936,user_1181,Tablet,UK,Google,1,1,0,0,0,0
session_4937,user_1623,Desktop,USA,Social Media,1,0,0,0,0,0
session_4938,user_1580,Mobile,India,Direct,1,1,0,0,0,0
session_4939,user_1571,Tablet,Germany,Direct,1,1,0,0,0,0
session_494,user_2188,Desktop,Canada,Google,1,1,0,0,0,0
session_4940,user_1055,Mobile,France,Direct,1,1,1,0,0,0
session_4941,user_2787,Desktop,Canada,Direct,1,1,1,1,1,1
session_4942,user_2265,Desktop,UK,Email,1,1,1,0,0,0
session_4943,user_2240,Mobile,India,Google,1,1,1,1,1,1
session_4944,user_1684,Tablet,Australia,Google,1,1,0,0,0,0
session_4945,user_1878,Tablet,Germany,Email,1,1,0,0,0,0
session_4946,user_2985,Desktop,USA,Google,1,1,1,1,0,0
session_4947,user_2765,Desktop,Australia,Google,1,1,1,0,0,0
session_4948,user_2533,Mobile,USA,Google,1,1,0,0,0,0
session_4949,user_1453,Desktop,France,Email,1,1,1,0,0,0
session_495,user_1555,Desktop,UK,Google,1,1,0,0,0,0
session_4950,user_2239,Desktop,India,Google,1,1,0,0,0,0
session_4951,user_2043,Desktop,Canada,Social Media,1,0,0,0,0,0
session_4952,user_2319,Mobile,Australia,Social Media,1,1,1,0,0,0
session_4953,user_1220,Desktop,Australia,Email,1,0,0,0,0,0
session_4954,user_1903,Mobile,UK,Email,1,0,0,0,0,0
session_4955,user_1203,Tablet,France,Social Media,1,1,0,0,0,0
session_4956,user_1851,Tablet,India,Social Media,1,0,0,0,0,0
session_4957,user_2703,Tablet,India,Google,1,1,1,1,0,0
session_4958,user_1976,Desktop,Canada,Google,1,1,0,0,0,0
session_4959,user_1638,Tablet,Australia,Social Media,1,1,0,0,0,0
session_496,user_2939,Tablet,Australia,Social Media,1,1,0,0,0,0
session_4960,user_2273,Desktop,France,Social Media,1,1,1,1,0,0
session_4961,user_1225,Desktop,Germany,Google,1,0,0,0,0,0
session_4962,user_1857,Mobile,Australia,Social Media,1,0,0,0,0,0
session_4963,user_2479,Mobile,India,Direct,1,1,1,0,0,0
session_4964,user_1828,Tablet,France,Direct,1,1,0,0,0,0
session_4965,user_2458,Tablet,Australia,Email,1,1,1,1,1,1
session_4966,user_1088,Tablet,USA,Social Media,1,1,0,0,0,0
session_4967,user_1544,Desktop,Canada,Direct,1,1,0,0,0,0
session_4968,user_2366,Desktop,Australia,Email,1,1,1,1,1,1
session_4969,user_2984,Mobile,Australia,Google,1,1,0,0,0,0
session_497,user_1646,Tablet,France,Email,1,0,0,0,0,0
session_4970,user_1297,Mobile,France,Direct,1,1,0,0,0,0
session_4971,user_1399,Desktop,Germany,Social Media,1,1,1,1,1,1
session_4972,user_2570,Mobile,France,Social Media,1,1,0,0,0,0
session_4973,user_2635,Tablet,India,Social Media,1,0,0,0,0,0
session_4974,user_1084,Mobile,France,Social Media,1,1,0,0,0,0
session_4975,user_1899,Tablet,USA,Direct,1,1,1,1,1,1
session_4976,user_1463,Desktop,Canada,Social Media,1,1,0,0,0,0
session_4977,user_1736,Mobile,Canada,Social Media,1,1,1,0,0,0
session_4978,user_1225,Desktop,India,Direct,1,1,1,0,0,0
session_4979,user_2308,Tablet,USA,Social Media,1,1,1,1,1,1
session_498,user_2825,Tablet,Australia,Google,1,1,0,0,0,0
session_4980,user_2257,Desktop,Australia,Direct,1,1,0,0,0,0
session_4981,user_1175,Desktop,Canada,Email,1,1,1,1,1,1
session_4982,user_1434,Desktop,France,Email,1,0,0,0,0,0
session_4983,user_2068,Tablet,India,Social Media,1,1,0,0,0,0
session_4984,user_2246,Desktop,USA,Email,1,1,1,1,1,1
session_4985,user_2587,Desktop,India,Email,1,1,0,0,0,0
session_4986,user_2317,Desktop,France,Google,1,0,0,0,0,0
session_4987,user_2647,Mobile,Germany,Google,1,1,0,0,0,0
session_4988,user_2026,Tablet,France,Google,1,1,0,0,0,0
session_4989,user_1078,Tablet,India,Direct,1,1,1,1,1,1
session_499,user_2282,Tablet,France,Google,1,1,0,0,0,0
session_4990,user_2373,Tablet,Germany,Direct,1,1,0,0,0,0
session_4991,user_1767,Mobile,Australia,Direct,1,0,0,0,0,0
session_4992,user_1913,Mobile,India,Google,1,0,0,0,0,0
session_4993,user_2750,Mobile,USA,Direct,1,1,0,0,0,0
session_4994,user_2052,Mobile,USA,Google,1,1,0,0,0,0
session_4995,user_1262,Mobile,India,Google,1,0,0,0,0,0
session_4996,user_1354,Desktop,Germany,Email,1,1,0,0,0,0
session_4997,user_2646,Desktop,Germany,Social Media,1,0,0,0,0,0
session_4998,user_1040,Tablet,Germany,Google,1,1,0,0,0,0
session_4999,user_1541,Mobile,Germany,Social Media,1,0,0,0,0,0
session_5,user_2216,Desktop,UK,Email,1,1,1,1,1,1
session_50,user_1609,Mobile,UK,Direct,1,1,0,0,0,0
session_500,user_1644,Desktop,India,Email,1,0,0,0,0,0
session_501,user_2327,Desktop,Australia,Google,1,1,0,0,0,0
session_502,user_1692,Desktop,Germany,Social Media,1,1,0,0,0,0
session_503,user_1362,Desktop,Australia,Email,1,1,0,0,0,0
session_504,user_2831,Tablet,USA,Google,1,1,0,0,0,0
session_505,user_2471,Tablet,Canada,Social Media,1,1,0,0,0,0
session_506,user_1222,Desktop,Germany,Social Media,1,0,0,0,0,0
session_507,user_2426,Desktop,UK,Direct,1,1,0,0,0,0
session_508,user_1363,Mobile,Germany,Google,1,1,1,1,1,1
session_509,user_1424,Tablet,Canada,Email,1,0,0,0,0,0
session_51,user_2808,Desktop,France,Social Media,1,1,1,1,1,1
session_510,user_2442,Desktop,Australia,Direct,1,1,0,0,0,0
session_511,user_1721,Desktop,Canada,Email,1,1,0,0,0,0
session_512,user_2522,Tablet,France,Direct,1,1,0,0,0,0
session_513,user_1422,Mobile,Australia,Direct,1,1,0,0,0,0
session_514,user_2866,Mobile,Canada,Google,1,0,0,0,0,0
session_515,user_2231,Desktop,UK,Social Media,1,1,0,0,0,0
session_516,user_1436,Desktop,France,Social Media,1,1,0,0,0,0
